date,middlePB,close,pb_pct
2020-05-12,2.41,2891.56,0.2036
2020-05-13,2.42,2898.05,0.2108
2020-05-14,2.38,2870.34,0.1788
2020-05-15,2.4,2868.46,0.1988
2020-05-18,2.4,2875.42,0.1988
2020-05-19,2.42,2898.58,0.212
2020-05-20,2.4,2883.74,0.1988
2020-05-21,2.38,2867.92,0.1788
2020-05-22,2.35,2813.77,0.1484
2020-05-25,2.35,2817.97,0.1484
2020-05-26,2.4,2846.55,0.2
2020-05-27,2.39,2836.8,0.1888
2020-05-28,2.38,2846.22,0.1796
2020-05-29,2.39,2852.35,0.1892
2020-06-01,2.46,2915.43,0.2492
2020-06-02,2.48,2921.4,0.2652
2020-06-03,2.48,2923.37,0.2652
2020-06-04,2.49,2919.25,0.2748
2020-06-05,2.49,2930.8,0.2748
2020-06-08,2.49,2937.77,0.2748
2020-06-09,2.5,2956.11,0.2824
2020-06-10,2.5,2943.75,0.2824
2020-06-11,2.48,2920.9,0.2652
2020-06-12,2.5,2919.74,0.2828
2020-06-15,2.5,2890.03,0.2828
2020-06-16,2.53,2931.75,0.3036
2020-06-17,2.55,2935.87,0.3132
2020-06-18,2.54,2939.32,0.31
2020-06-19,2.54,2967.63,0.31
2020-06-22,2.54,2965.27,0.31
2020-06-23,2.55,2970.62,0.3144
2020-06-24,2.53,2979.55,0.3036
2020-06-29,2.52,2961.52,0.298
2020-06-30,2.56,2984.67,0.322
2020-07-01,2.56,3025.98,0.322
2020-07-02,2.61,3090.57,0.3528
2020-07-03,2.64,3152.81,0.3668
2020-07-06,2.74,3332.88,0.4152
2020-07-07,2.76,3345.34,0.424
2020-07-08,2.83,3403.44,0.4508
2020-07-09,2.9,3450.59,0.4664
2020-07-10,2.87,3383.32,0.4616
2020-07-13,2.99,3443.29,0.4872
2020-07-14,2.98,3414.62,0.4868
2020-07-15,2.9,3361.3,0.4668
2020-07-16,2.77,3210.1,0.4296
2020-07-17,2.76,3214.13,0.424
2020-07-20,2.88,3314.15,0.4652
2020-07-21,2.89,3320.89,0.4664
2020-07-22,2.9,3333.16,0.4684
2020-07-23,2.9,3325.11,0.4684
2020-07-24,2.77,3196.77,0.43
2020-07-27,2.79,3205.23,0.4408
2020-07-28,2.82,3227.96,0.4496
2020-07-29,2.89,3294.55,0.4676
2020-07-30,2.9,3286.82,0.47
2020-07-31,2.93,3310.01,0.4796
2020-08-03,3.02,3367.97,0.4992
2020-08-04,3.0,3371.69,0.4956
2020-08-05,3.04,3377.56,0.5048
2020-08-06,3.02,3386.46,0.4996
2020-08-07,3.01,3354.04,0.4984
2020-08-10,3.02,3379.25,0.5
2020-08-11,2.96,3340.29,0.4884
2020-08-12,2.93,3319.27,0.4796
2020-08-13,2.94,3320.73,0.4836
2020-08-14,2.96,3360.1,0.4892
2020-08-17,3.02,3438.8,0.5016
2020-08-18,3.06,3451.09,0.5108
2020-08-19,3.02,3408.13,0.5016
2020-08-20,3.0,3363.9,0.4972
2020-08-21,3.02,3380.68,0.502
2020-08-24,3.04,3385.64,0.5092
2020-08-25,3.02,3373.58,0.502
2020-08-26,2.98,3329.74,0.4936
2020-08-27,2.99,3350.11,0.4948
2020-08-28,3.01,3403.81,0.5012
2020-08-31,3.02,3395.68,0.5032
2020-09-01,3.04,3410.61,0.5112
2020-09-02,3.07,3404.8,0.5172
2020-09-03,3.02,3384.98,0.5032
2020-09-04,3.04,3355.37,0.5116
2020-09-07,3.02,3292.59,0.5032
2020-09-08,3.04,3316.42,0.512
2020-09-09,2.93,3254.63,0.4796
2020-09-10,2.82,3234.82,0.4496
2020-09-11,2.86,3260.35,0.4616
2020-09-14,2.91,3278.81,0.4752
2020-09-15,2.92,3295.68,0.478
2020-09-16,2.92,3283.92,0.478
2020-09-17,2.93,3270.44,0.4816
2020-09-18,2.97,3338.09,0.4936
2020-09-21,2.97,3316.94,0.4936
2020-09-22,2.92,3274.3,0.478
2020-09-23,2.94,3279.71,0.4868
2020-09-24,2.85,3223.18,0.4584
2020-09-25,2.82,3219.42,0.4496
2020-09-28,2.78,3217.53,0.4368
2020-09-29,2.8,3224.36,0.446
2020-09-30,2.79,3218.05,0.4412
2020-10-09,2.89,3272.08,0.4704
2020-10-12,2.96,3358.47,0.4952
2020-10-13,2.97,3359.75,0.4972
2020-10-14,2.97,3340.78,0.4972
2020-10-15,2.94,3332.18,0.4892
2020-10-16,2.93,3336.36,0.4844
2020-10-19,2.92,3312.67,0.4804
2020-10-20,2.96,3328.1,0.4964
2020-10-21,2.91,3325.02,0.4776
2020-10-22,2.91,3312.5,0.4776
2020-10-23,2.87,3278.0,0.4664
2020-10-26,2.87,3251.12,0.4664
2020-10-27,2.86,3254.32,0.4636
2020-10-28,2.84,3269.24,0.4588
2020-10-29,2.82,3272.73,0.4508
2020-10-30,2.73,3224.53,0.4124
2020-11-02,2.73,3225.12,0.4124
2020-11-03,2.79,3271.07,0.442
2020-11-04,2.79,3277.44,0.442
2020-11-05,2.86,3320.13,0.466
2020-11-06,2.82,3312.16,0.4524
2020-11-09,2.89,3373.73,0.4748
2020-11-10,2.86,3360.15,0.4664
2020-11-11,2.83,3342.2,0.4572
2020-11-12,2.84,3338.68,0.4616
2020-11-13,2.84,3310.1,0.4616
2020-11-16,2.86,3346.97,0.4676
2020-11-17,2.83,3339.9,0.4572
2020-11-18,2.87,3347.3,0.4724
2020-11-19,2.87,3363.09,0.4724
2020-11-20,2.87,3377.73,0.4724
2020-11-23,2.89,3414.49,0.4784
2020-11-24,2.88,3402.82,0.4772
2020-11-25,2.86,3362.33,0.468
2020-11-26,2.84,3369.73,0.462
2020-11-27,2.83,3408.31,0.4572
2020-11-30,2.82,3391.76,0.4524
2020-12-01,2.85,3451.94,0.4656
2020-12-02,2.86,3449.38,0.4696
2020-12-03,2.85,3442.14,0.4656
2020-12-04,2.86,3444.58,0.47
2020-12-07,2.86,3416.6,0.47
2020-12-08,2.85,3410.18,0.4656
2020-12-09,2.78,3371.96,0.4376
2020-12-10,2.79,3373.28,0.4424
2020-12-11,2.73,3347.19,0.4124
2020-12-14,2.75,3369.12,0.4232
2020-12-15,2.74,3367.23,0.4164
2020-12-16,2.71,3366.98,0.4032
2020-12-17,2.73,3404.87,0.4128
2020-12-18,2.72,3394.9,0.4084
2020-12-21,2.73,3420.57,0.4132
2020-12-22,2.68,3356.78,0.3892
2020-12-23,2.69,3382.32,0.3924
2020-12-24,2.62,3363.11,0.3588
2020-12-25,2.64,3396.56,0.3672
2020-12-28,2.62,3397.29,0.3588
2020-12-29,2.61,3379.04,0.3528
2020-12-30,2.61,3414.45,0.3528
2020-12-31,2.65,3473.07,0.3752
2021-01-04,2.68,3502.96,0.3916
2021-01-05,2.67,3528.68,0.3852
2021-01-06,2.63,3550.88,0.3636
2021-01-07,2.55,3576.2,0.3152
2021-01-08,2.55,3570.11,0.3152
2021-01-11,2.49,3531.5,0.2752
2021-01-12,2.5,3608.34,0.2832
2021-01-13,2.45,3598.65,0.238
2021-01-14,2.46,3565.9,0.2496
2021-01-15,2.51,3566.38,0.292
2021-01-18,2.55,3596.22,0.3172
2021-01-19,2.56,3566.38,0.3252
2021-01-20,2.58,3583.09,0.336
2021-01-21,2.58,3621.26,0.336
2021-01-22,2.54,3606.75,0.3128
2021-01-25,2.49,3624.24,0.276
2021-01-26,2.49,3569.43,0.276
2021-01-27,2.49,3573.34,0.276
2021-01-28,2.48,3505.18,0.266
2021-01-29,2.43,3483.07,0.222
2021-02-01,2.41,3505.28,0.208
2021-02-02,2.42,3533.68,0.2156
2021-02-03,2.39,3517.31,0.1892
2021-02-04,2.34,3501.86,0.1392
2021-02-05,2.3,3496.33,0.1064
2021-02-08,2.32,3532.45,0.1244
2021-02-09,2.36,3603.49,0.1636
2021-02-10,2.37,3655.09,0.1724
2021-02-18,2.44,3675.36,0.234
2021-02-19,2.51,3696.17,0.2976
2021-02-22,2.53,3642.44,0.312
2021-02-23,2.52,3636.36,0.306
2021-02-24,2.54,3564.08,0.3196
2021-02-25,2.51,3585.05,0.2976
2021-02-26,2.51,3509.08,0.2976
2021-03-01,2.56,3551.4,0.3336
2021-03-02,2.56,3508.59,0.3336
2021-03-03,2.59,3576.9,0.3512
2021-03-04,2.57,3503.49,0.3408
2021-03-05,2.59,3501.99,0.3516
2021-03-08,2.56,3421.41,0.3336
2021-03-09,2.51,3359.29,0.2976
2021-03-10,2.46,3357.74,0.2536
2021-03-11,2.52,3436.83,0.3076
2021-03-12,2.51,3453.08,0.298
2021-03-15,2.51,3419.95,0.298
2021-03-16,2.55,3446.73,0.3276
2021-03-17,2.56,3445.55,0.336
2021-03-18,2.55,3463.07,0.3276
2021-03-19,2.55,3404.66,0.3276
2021-03-22,2.59,3443.44,0.3556
2021-03-23,2.57,3411.51,0.3448
2021-03-24,2.55,3367.06,0.3276
2021-03-25,2.53,3363.59,0.3152
2021-03-26,2.56,3418.33,0.3376
2021-03-29,2.57,3435.3,0.346
2021-03-30,2.52,3456.68,0.3084
2021-03-31,2.54,3441.91,0.3232
2021-04-01,2.55,3466.33,0.3288
2021-04-02,2.55,3484.39,0.3288
2021-04-06,2.57,3482.97,0.3476
2021-04-07,2.6,3479.63,0.3692
2021-04-08,2.56,3482.55,0.3392
2021-04-09,2.58,3450.68,0.354
2021-04-12,2.54,3412.95,0.3232
2021-04-13,2.52,3396.47,0.3084
2021-04-14,2.55,3416.72,0.3296
2021-04-15,2.56,3398.99,0.3404
2021-04-16,2.61,3426.62,0.3788
2021-04-19,2.65,3477.55,0.402
2021-04-20,2.64,3472.94,0.3952
2021-04-21,2.63,3472.93,0.39
2021-04-22,2.63,3465.11,0.39
2021-04-23,2.6,3474.17,0.3716
2021-04-26,2.58,3441.17,0.3556
2021-04-27,2.56,3442.61,0.3404
2021-04-28,2.58,3457.07,0.356
2021-04-29,2.56,3474.9,0.3404
2021-04-30,2.54,3446.86,0.3236
2021-05-06,2.55,3441.28,0.33
2021-05-07,2.54,3418.87,0.3236
2021-05-10,2.54,3427.99,0.3236
2021-05-11,2.56,3441.85,0.342
2021-05-12,2.59,3462.75,0.3656
2021-05-13,2.58,3429.54,0.3584
2021-05-14,2.61,3490.38,0.3836
2021-05-17,2.58,3517.62,0.3584
2021-05-18,2.6,3529.01,0.3764
2021-05-19,2.59,3510.96,0.3664
2021-05-20,2.58,3506.94,0.3584
2021-05-21,2.6,3486.56,0.3772
2021-05-24,2.62,3497.28,0.3932
2021-05-25,2.64,3581.34,0.4036
2021-05-26,2.67,3593.36,0.4216
2021-05-27,2.7,3608.85,0.436
2021-05-28,2.68,3600.78,0.4288
2021-05-31,2.73,3615.48,0.4548
2021-06-01,2.75,3624.71,0.4672
2021-06-02,2.74,3597.14,0.46
2021-06-03,2.75,3584.21,0.4676
2021-06-04,2.74,3591.84,0.46
2021-06-07,2.77,3599.54,0.4772
2021-06-08,2.76,3580.11,0.4712
2021-06-09,2.78,3591.4,0.4848
2021-06-10,2.79,3610.86,0.49
2021-06-11,2.78,3589.75,0.4848
2021-06-15,2.75,3556.56,0.468
2021-06-16,2.73,3518.33,0.4548
2021-06-17,2.74,3525.6,0.4604
2021-06-18,2.76,3525.1,0.4724
2021-06-21,2.79,3529.18,0.492
2021-06-22,2.81,3557.41,0.5016
2021-06-23,2.83,3566.22,0.5092
2021-06-24,2.8,3566.65,0.4992
2021-06-25,2.79,3607.56,0.492
2021-06-28,2.81,3606.37,0.5024
2021-06-29,2.79,3573.18,0.492
2021-06-30,2.83,3591.2,0.5108
2021-07-01,2.78,3588.78,0.4864
2021-07-02,2.77,3518.76,0.4792
2021-07-05,2.8,3534.32,0.5008
2021-07-06,2.8,3530.26,0.5008
2021-07-07,2.82,3553.72,0.5072
2021-07-08,2.81,3525.5,0.5044
2021-07-09,2.83,3524.09,0.5132
2021-07-12,2.85,3547.84,0.5224
2021-07-13,2.86,3566.52,0.5276
2021-07-14,2.84,3528.5,0.5196
2021-07-15,2.81,3564.59,0.5044
2021-07-16,2.82,3539.3,0.508
2021-07-19,2.81,3539.12,0.5044
2021-07-20,2.83,3536.79,0.5144
2021-07-21,2.85,3562.66,0.5244
2021-07-22,2.85,3574.73,0.5244
2021-07-23,2.83,3550.4,0.5144
2021-07-26,2.79,3467.44,0.4928
2021-07-27,2.75,3381.18,0.4688
2021-07-28,2.67,3361.59,0.4216
2021-07-29,2.73,3411.72,0.4552
2021-07-30,2.77,3397.36,0.4804
2021-08-02,2.82,3464.29,0.5104
2021-08-03,2.82,3447.99,0.5104
2021-08-04,2.85,3477.22,0.5276
2021-08-05,2.82,3466.55,0.5104
2021-08-06,2.83,3458.23,0.5176
2021-08-09,2.85,3494.63,0.5284
2021-08-10,2.88,3529.93,0.5464
2021-08-11,2.91,3532.62,0.5564
2021-08-12,2.94,3524.74,0.57
2021-08-13,2.94,3516.3,0.57
2021-08-16,2.94,3517.34,0.57
2021-08-17,2.87,3446.98,0.5416
2021-08-18,2.9,3485.29,0.5524
2021-08-19,2.88,3465.55,0.5468
2021-08-20,2.86,3427.33,0.5352
2021-08-23,2.93,3477.13,0.5664
2021-08-24,2.94,3514.47,0.572
2021-08-25,2.96,3540.38,0.58
2021-08-26,2.93,3501.66,0.5664
2021-08-27,2.9,3522.16,0.5532
2021-08-30,2.89,3528.15,0.5496
2021-08-31,2.87,3543.94,0.542
2021-09-01,2.86,3567.1,0.5352
2021-09-02,2.89,3597.04,0.5504
2021-09-03,2.9,3581.73,0.5548
2021-09-06,2.93,3621.86,0.5688
2021-09-07,2.97,3676.59,0.586
2021-09-08,2.98,3675.19,0.5908
2021-09-09,2.98,3693.13,0.5908
2021-09-10,2.96,3703.11,0.5832
2021-09-13,2.96,3715.37,0.5832
2021-09-14,2.94,3662.6,0.5752
2021-09-15,2.95,3656.22,0.5812
2021-09-16,2.92,3607.09,0.5644
2021-09-17,2.91,3613.97,0.5604
2021-09-22,2.92,3628.49,0.5648
2021-09-23,2.93,3642.22,0.57
2021-09-24,2.87,3613.07,0.5424
2021-09-27,2.82,3582.83,0.5104
2021-09-28,2.81,3602.22,0.5064
2021-09-29,2.73,3536.29,0.4552
2021-09-30,2.79,3568.17,0.4948
2021-10-08,2.84,3592.17,0.5268
2021-10-11,2.82,3591.71,0.5116
2021-10-12,2.77,3546.94,0.4808
2021-10-13,2.79,3561.76,0.4952
2021-10-14,2.81,3558.28,0.508
2021-10-15,2.78,3572.37,0.4892
2021-10-18,2.8,3568.14,0.5048
2021-10-19,2.81,3593.15,0.5088
2021-10-20,2.79,3587.0,0.4956
2021-10-21,2.78,3594.78,0.4892
2021-10-22,2.75,3582.6,0.47
2021-10-26,2.75,3597.64,0.47
2021-10-27,2.7,3562.31,0.4368
2021-10-28,2.63,3518.42,0.3976
2021-10-29,2.67,3547.34,0.422
2021-11-01,2.7,3544.48,0.4376
2021-11-02,2.67,3505.63,0.422
2021-11-03,2.68,3498.54,0.4304
2021-11-04,2.73,3526.87,0.4576
2021-11-05,2.72,3491.57,0.4528
2021-11-08,2.74,3498.63,0.4648
2021-11-09,2.76,3507.0,0.4784
2021-11-10,2.78,3492.46,0.494
2021-11-11,2.8,3532.79,0.5108
2021-11-12,2.84,3539.1,0.536
2021-11-15,2.9,3533.3,0.5668
2021-11-16,2.87,3521.79,0.554
2021-11-17,2.92,3537.37,0.5776
2021-11-18,2.88,3520.71,0.5604
2021-11-19,2.92,3560.37,0.578
2021-11-22,2.94,3582.08,0.5908
2021-11-23,2.97,3589.09,0.6036
2021-11-24,3.0,3592.7,0.614
2021-11-25,3.0,3584.18,0.614
2021-11-26,2.98,3564.09,0.6088
2021-11-29,2.98,3562.7,0.6088
2021-11-30,3.0,3563.89,0.6148
2021-12-01,3.04,3576.89,0.63
2021-12-02,3.0,3573.84,0.6148
2021-12-03,3.02,3607.43,0.6216
2021-12-06,2.95,3589.31,0.5972
2021-12-07,2.92,3595.09,0.578
2021-12-08,2.95,3637.57,0.5976
2021-12-09,2.97,3673.04,0.6048
2021-12-10,2.97,3666.35,0.6048
2021-12-13,2.99,3681.08,0.6136
2021-12-14,3.02,3661.53,0.624
2021-12-15,3.04,3647.63,0.6336
2021-12-16,3.07,3675.02,0.6412
2021-12-17,3.03,3632.36,0.6316
2021-12-20,2.99,3593.6,0.6136
2021-12-21,3.03,3625.13,0.632
2021-12-22,3.05,3622.62,0.6388
2021-12-23,3.02,3643.34,0.6244
2021-12-24,2.97,3618.05,0.6048
2021-12-27,2.99,3615.97,0.614
2021-12-28,3.01,3630.11,0.6232
2021-12-29,3.01,3597.0,0.6232
2021-12-30,3.05,3619.19,0.6408
2021-12-31,3.06,3639.78,0.6428
2022-01-04,3.12,3632.33,0.6508
2022-01-05,3.08,3595.18,0.648
2022-01-06,3.11,3586.08,0.6512
2022-01-07,3.04,3579.54,0.6368
2022-01-10,3.09,3593.52,0.6496
2022-01-11,3.07,3567.44,0.646
2022-01-12,3.1,3597.43,0.6516
2022-01-13,3.08,3555.26,0.6488
2022-01-14,3.07,3521.26,0.6456
2022-01-17,3.14,3541.67,0.6556
2022-01-18,3.07,3569.91,0.6448
2022-01-19,3.09,3558.18,0.6496
2022-01-20,2.99,3555.06,0.614
2022-01-21,2.95,3522.57,0.5976
2022-01-24,2.94,3524.11,0.5912
2022-01-25,2.81,3433.06,0.5152
2022-01-26,2.83,3455.67,0.5288
2022-01-27,2.73,3394.25,0.458
2022-01-28,2.76,3361.44,0.4788
2022-02-07,2.8,3429.58,0.5116
2022-02-08,2.85,3452.63,0.542
2022-02-09,2.89,3479.95,0.5656
2022-02-10,2.87,3485.91,0.5564
2022-02-11,2.8,3462.95,0.5116
2022-02-14,2.8,3428.88,0.5116
2022-02-15,2.81,3446.09,0.5172
2022-02-16,2.85,3465.83,0.5432
2022-02-17,2.83,3468.04,0.5312
2022-02-18,2.85,3490.76,0.5436
2022-02-21,2.9,3490.61,0.5732
2022-02-22,2.86,3457.15,0.5516
2022-02-23,2.9,3489.15,0.5736
2022-02-24,2.82,3429.96,0.5232
2022-02-25,2.85,3451.41,0.544
2022-02-28,2.83,3462.31,0.5316
2022-03-01,2.87,3488.83,0.5604
2022-03-02,2.88,3484.19,0.5676
2022-03-03,2.87,3481.11,0.5604
2022-03-04,2.83,3447.65,0.5316
2022-03-07,2.79,3372.86,0.502
2022-03-08,2.69,3293.53,0.4348
2022-03-09,2.63,3256.39,0.3976
2022-03-10,2.68,3296.09,0.4308
2022-03-11,2.71,3309.75,0.4488
2022-03-14,2.63,3223.53,0.3976
2022-03-15,2.5,3063.97,0.29
2022-03-16,2.57,3170.71,0.3528
2022-03-17,2.62,3215.04,0.394
2022-03-18,2.67,3251.07,0.424
2022-03-21,2.7,3253.69,0.4416
2022-03-22,2.7,3259.86,0.4416
2022-03-23,2.71,3271.03,0.4516
2022-03-24,2.67,3250.26,0.424
2022-03-25,2.67,3212.24,0.424
2022-03-28,2.65,3214.5,0.4136
2022-03-29,2.63,3203.94,0.3988
2022-03-30,2.67,3266.6,0.4248
2022-03-31,2.66,3252.2,0.4216
2022-04-01,2.65,3282.72,0.4136
2022-04-06,2.67,3283.43,0.4252
2022-04-07,2.61,3236.7,0.3864
2022-04-08,2.57,3251.85,0.3528
2022-04-11,2.5,3167.13,0.29
2022-04-12,2.54,3213.33,0.3244
2022-04-13,2.47,3186.82,0.2616
2022-04-14,2.5,3225.64,0.2904
2022-04-15,2.44,3211.24,0.234
2022-04-18,2.45,3195.52,0.2424
2022-04-19,2.47,3194.03,0.2624
2022-04-20,2.44,3151.05,0.234
2022-04-21,2.36,3079.81,0.1636
2022-04-22,2.33,3086.92,0.1308
2022-04-25,2.14,2928.51,0.0368
2022-04-26,2.06,2886.43,0.022
2022-04-27,2.11,2958.28,0.0332
2022-04-28,2.08,2975.48,0.028
2022-04-29,2.18,3047.06,0.0508
2022-05-05,2.22,3067.76,0.0684
2022-05-06,2.2,3001.56,0.0584
2022-05-09,2.24,3004.14,0.0772
2022-05-10,2.29,3035.84,0.0988
2022-05-11,2.29,3058.7,0.0988
2022-05-12,2.31,3054.99,0.1176
2022-05-13,2.33,3084.28,0.1352
2022-05-16,2.33,3073.75,0.1352
2022-05-17,2.32,3093.7,0.1288
2022-05-18,2.34,3085.98,0.146
2022-05-19,2.36,3096.96,0.1692
2022-05-20,2.38,3146.57,0.1876
2022-05-23,2.42,3146.86,0.224
2022-05-24,2.32,3070.93,0.1288
2022-05-25,2.35,3107.46,0.1564
2022-05-26,2.36,3123.11,0.17
2022-05-27,2.37,3130.24,0.1796
2022-05-30,2.39,3149.06,0.1992
2022-05-31,2.42,3186.43,0.226
2022-06-01,2.45,3182.16,0.2512
2022-06-02,2.49,3195.46,0.2876
2022-06-06,2.54,3236.37,0.3304
2022-06-07,2.52,3241.76,0.316
2022-06-08,2.52,3263.79,0.316
2022-06-09,2.46,3238.95,0.2632
2022-06-10,2.51,3284.83,0.3064
2022-06-13,2.53,3255.55,0.3248
2022-06-14,2.52,3288.91,0.3168
2022-06-15,2.51,3305.41,0.3064
2022-06-16,2.54,3285.38,0.3332
2022-06-17,2.55,3316.79,0.3416
2022-06-20,2.58,3315.43,0.368
2022-06-21,2.57,3306.72,0.3628
2022-06-22,2.53,3267.2,0.3256
2022-06-23,2.58,3320.15,0.3688
2022-06-24,2.61,3349.75,0.3956
2022-06-27,2.64,3379.19,0.4148
2022-06-28,2.67,3409.21,0.4344
2022-06-29,2.61,3361.52,0.3956
2022-06-30,2.63,3398.62,0.4084
2022-07-01,2.63,3387.64,0.4084
2022-07-04,2.65,3405.43,0.424
2022-07-08,2.63,3356.08,0.4084
2022-07-11,2.6,3313.58,0.3872
2022-07-12,2.56,3281.47,0.3528
2022-07-13,2.58,3284.29,0.3692
2022-07-14,2.6,3281.74,0.388
2022-07-15,2.57,3228.06,0.3636
2022-07-18,2.63,3278.1,0.41
2022-07-19,2.67,3279.43,0.438
2022-07-20,2.7,3304.72,0.4568
2022-07-21,2.69,3272.0,0.4524
2022-07-22,2.69,3269.97,0.452
2022-07-25,2.66,3250.39,0.4328
2022-07-26,2.69,3277.44,0.4516
2022-07-27,2.73,3275.76,0.4756
2022-07-28,2.75,3282.58,0.4908
2022-07-29,2.73,3253.24,0.4752
2022-08-01,2.75,3259.96,0.4904
2022-08-02,2.63,3186.27,0.4088
2022-08-03,2.61,3163.67,0.3968
2022-08-04,2.67,3189.04,0.4368
2022-08-05,2.69,3227.03,0.4524
2022-08-08,2.73,3236.93,0.476
2022-08-09,2.74,3247.43,0.4832
2022-08-10,2.75,3230.02,0.4904
2022-08-11,2.79,3281.67,0.516
2022-08-12,2.78,3276.89,0.5092
2022-08-15,2.78,3276.09,0.5088
2022-08-16,2.81,3277.88,0.5312
2022-08-17,2.82,3292.53,0.536
2022-08-18,2.83,3277.54,0.5432
2022-08-19,2.78,3258.08,0.5072
2022-08-22,2.79,3277.79,0.5144
2022-08-23,2.8,3276.22,0.5248
2022-08-24,2.7,3215.2,0.456
2022-08-25,2.68,3246.25,0.4464
2022-08-26,2.65,3236.22,0.4248
2022-08-29,2.67,3240.73,0.436
2022-08-30,2.65,3227.22,0.4248
2022-08-31,2.58,3202.14,0.3688
2022-09-01,2.56,3184.98,0.3524
2022-09-02,2.59,3186.48,0.3788
2022-09-05,2.6,3199.91,0.3888
2022-09-06,2.63,3243.45,0.4108
2022-09-07,2.64,3246.29,0.4192
2022-09-08,2.6,3235.59,0.3888
2022-09-09,2.6,3262.05,0.3888
2022-09-13,2.62,3263.8,0.4072
2022-09-14,2.59,3237.54,0.3788
2022-09-15,2.52,3199.92,0.3172
2022-09-16,2.46,3126.4,0.2632
2022-09-19,2.43,3115.6,0.234
2022-09-20,2.47,3122.41,0.2716
2022-09-21,2.48,3117.18,0.2796
2022-09-22,2.46,3108.91,0.2636
2022-09-23,2.41,3088.37,0.2188
2022-09-26,2.35,3051.23,0.1564
2022-09-27,2.41,3093.86,0.2192
2022-09-28,2.35,3045.07,0.1564
2022-09-29,2.34,3041.2,0.1464
2022-09-30,2.31,3024.39,0.1176
2022-10-10,2.28,2974.15,0.0924
2022-10-11,2.29,2979.79,0.0992
2022-10-12,2.35,3025.51,0.158
2022-10-13,2.38,3016.36,0.192
2022-10-14,2.44,3071.99,0.2468
2022-10-17,2.48,3084.94,0.2844
2022-10-18,2.49,3080.96,0.2948
2022-10-19,2.47,3044.38,0.2764
2022-10-20,2.47,3035.05,0.2764
2022-10-21,2.46,3038.93,0.268
2022-10-24,2.43,2977.56,0.238
2022-10-25,2.41,2976.28,0.222
2022-10-27,2.45,2982.9,0.2568
2022-10-28,2.33,2915.93,0.1372
2022-10-31,2.38,2893.48,0.1924
2022-11-01,2.44,2969.2,0.2484
2022-11-02,2.48,3003.37,0.288
2022-11-03,2.49,2997.81,0.2988
2022-11-04,2.52,3070.8,0.3268
2022-11-07,2.54,3077.82,0.3432
2022-11-08,2.54,3064.49,0.3428
2022-11-09,2.54,3048.17,0.3424
2022-11-10,2.53,3036.13,0.334
2022-11-11,2.53,3087.29,0.3336
2022-11-14,2.53,3083.4,0.3332
2022-11-15,2.58,3134.08,0.3764
2022-11-16,2.58,3119.98,0.376
2022-11-17,2.58,3115.43,0.3756
2022-11-18,2.57,3097.24,0.3696
2022-11-21,2.58,3085.04,0.3752
2022-11-22,2.54,3088.94,0.34
2022-11-23,2.52,3096.91,0.3216
2022-11-24,2.54,3089.31,0.3396
2022-11-25,2.51,3101.69,0.3108
2022-11-28,2.5,3078.55,0.302
2022-11-29,2.54,3149.75,0.3392
2022-11-30,2.53,3151.34,0.3296
2022-12-01,2.56,3165.47,0.3588
2022-12-02,2.58,3156.14,0.3748
2022-12-05,2.59,3211.81,0.3852
2022-12-06,2.58,3212.53,0.374
2022-12-07,2.58,3199.62,0.3736
2022-12-08,2.58,3197.35,0.3732
2022-12-09,2.57,3206.95,0.3668
2022-12-12,2.57,3179.04,0.3664
2022-12-13,2.56,3176.33,0.3556
2022-12-14,2.54,3176.53,0.3352
2022-12-15,2.56,3168.65,0.3552
2022-12-16,2.52,3167.86,0.3156
2022-12-19,2.46,3107.12,0.2588
2022-12-20,2.45,3073.77,0.2472
2022-12-21,2.43,3068.41,0.2316
2022-12-22,2.39,3054.43,0.1992
2022-12-23,2.38,3045.87,0.1884
2022-12-26,2.42,3065.56,0.224
2022-12-27,2.43,3095.57,0.2312
2022-12-28,2.39,3087.4,0.1984
2022-12-29,2.38,3073.7,0.1876
2022-12-30,2.4,3089.26,0.2112
2023-01-03,2.45,3116.51,0.248
2023-01-04,2.46,3123.52,0.26
2023-01-05,2.48,3155.22,0.2764
2023-01-09,2.49,3176.08,0.2872
2023-01-10,2.5,3169.51,0.2968
2023-01-11,2.47,3161.84,0.2676
2023-01-12,2.48,3163.45,0.2752
2023-01-13,2.49,3195.31,0.2864
2023-01-16,2.51,3227.59,0.3052
2023-01-17,2.51,3224.24,0.3048
2023-01-18,2.52,3224.41,0.3152
2023-01-19,2.54,3240.28,0.3344
2023-01-20,2.57,3264.81,0.366
2023-01-30,2.6,3269.32,0.3952
2023-01-31,2.61,3255.67,0.4044
2023-02-01,2.65,3284.92,0.4312
2023-02-02,2.66,3285.67,0.4388
2023-02-03,2.66,3263.41,0.4384
2023-02-06,2.65,3238.7,0.43
2023-02-07,2.68,3248.09,0.4508
2023-02-08,2.66,3232.11,0.4376
2023-02-09,2.69,3270.38,0.4548
2023-02-10,2.7,3260.67,0.4596
2023-02-13,2.73,3284.16,0.4732
2023-02-14,2.73,3293.28,0.4728
2023-02-15,2.73,3280.49,0.4724
2023-02-16,2.66,3249.03,0.4352
2023-02-17,2.65,3224.02,0.4264
2023-02-20,2.68,3290.34,0.4484
2023-02-21,2.7,3306.52,0.458
2023-02-22,2.7,3291.15,0.4576
2023-02-23,2.7,3287.48,0.4572
